Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Season
E0,22/12/12,newcastle,qpr,1,0,H,0.0,0.0,D,2012-13
E0,22/12/12,southampton,sunderland,0,1,A,0.0,1.0,A,2012-13
E0,22/12/12,tottenham,stoke,0,0,D,0.0,0.0,D,2012-13
E0,22/12/12,west brom,norwich,2,1,H,1.0,1.0,D,2012-13
E0,22/12/12,west ham,everton,1,2,A,1.0,0.0,H,2012-13
E0,22/12/12,wigan,arsenal,0,1,A,0.0,0.0,D,2012-13
E0,23/12/12,chelsea,aston villa,8,0,H,3.0,0.0,H,2012-13
E0,23/12/12,swansea,man united,1,1,D,1.0,1.0,D,2012-13
E0,26/12/12,aston villa,tottenham,0,4,A,0.0,0.0,D,2012-13
E0,26/12/12,everton,wigan,2,1,H,0.0,0.0,D,2012-13
E0,26/12/12,fulham,southampton,1,1,D,1.0,0.0,H,2012-13
E0,26/12/12,man united,newcastle,4,3,H,1.0,2.0,A,2012-13
E0,26/12/12,norwich,chelsea,0,1,A,0.0,1.0,A,2012-13
E0,26/12/12,qpr,west brom,1,2,A,0.0,1.0,A,2012-13
E0,26/12/12,reading,swansea,0,0,D,0.0,0.0,D,2012-13
E0,26/12/12,stoke,liverpool,3,1,H,2.0,1.0,H,2012-13
E0,26/12/12,sunderland,man city,1,0,H,0.0,0.0,D,2012-13
E0,29/12/12,arsenal,newcastle,7,3,H,1.0,1.0,D,2012-13
E0,29/12/12,aston villa,wigan,0,3,A,0.0,1.0,A,2012-13
E0,29/12/12,fulham,swansea,1,2,A,0.0,1.0,A,2012-13
E0,29/12/12,man united,west brom,2,0,H,1.0,0.0,H,2012-13
E0,29/12/12,norwich,man city,3,4,A,1.0,2.0,A,2012-13
E0,29/12/12,reading,west ham,1,0,H,1.0,0.0,H,2012-13
E0,29/12/12,stoke,southampton,3,3,D,1.0,3.0,A,2012-13
E0,29/12/12,sunderland,tottenham,1,2,A,1.0,0.0,H,2012-13
E0,30/12/12,everton,chelsea,1,2,A,1.0,1.0,D,2012-13
E0,30/12/12,qpr,liverpool,0,3,A,0.0,3.0,A,2012-13
E0,1/1/2013,man city,stoke,3,0,H,1.0,0.0,H,2012-13
E0,1/1/2013,southampton,arsenal,1,1,D,1.0,1.0,D,2012-13
E0,1/1/2013,swansea,aston villa,2,2,D,1.0,1.0,D,2012-13
E0,1/1/2013,tottenham,reading,3,1,H,1.0,1.0,D,2012-13
E0,1/1/2013,west brom,fulham,1,2,A,0.0,1.0,A,2012-13
E0,1/1/2013,west ham,norwich,2,1,H,2.0,0.0,H,2012-13
E0,1/1/2013,wigan,man united,0,4,A,0.0,2.0,A,2012-13
E0,2/1/2013,chelsea,qpr,0,1,A,0.0,0.0,D,2012-13
E0,2/1/2013,liverpool,sunderland,3,0,H,2.0,0.0,H,2012-13
E0,2/1/2013,newcastle,everton,1,2,A,1.0,1.0,D,2012-13
E0,12/1/2013,aston villa,southampton,0,1,A,0.0,1.0,A,2012-13
E0,12/1/2013,everton,swansea,0,0,D,0.0,0.0,D,2012-13
E0,12/1/2013,fulham,wigan,1,1,D,1.0,0.0,H,2012-13
E0,12/1/2013,norwich,newcastle,0,0,D,0.0,0.0,D,2012-13
E0,12/1/2013,qpr,tottenham,0,0,D,0.0,0.0,D,2012-13
E0,12/1/2013,reading,west brom,3,2,H,0.0,1.0,A,2012-13
E0,12/1/2013,stoke,chelsea,0,4,A,0.0,1.0,A,2012-13
E0,12/1/2013,sunderland,west ham,3,0,H,1.0,0.0,H,2012-13
E0,13/01/13,arsenal,man city,0,2,A,0.0,2.0,A,2012-13
E0,13/01/13,man united,liverpool,2,1,H,1.0,0.0,H,2012-13
E0,16/01/13,chelsea,southampton,2,2,D,2.0,0.0,H,2012-13
E0,19/01/13,liverpool,norwich,5,0,H,2.0,0.0,H,2012-13
E0,19/01/13,man city,fulham,2,0,H,1.0,0.0,H,2012-13
E0,19/01/13,newcastle,reading,1,2,A,1.0,0.0,H,2012-13
E0,19/01/13,swansea,stoke,3,1,H,0.0,0.0,D,2012-13
E0,19/01/13,west brom,aston villa,2,2,D,0.0,2.0,A,2012-13
E0,19/01/13,west ham,qpr,1,1,D,0.0,1.0,A,2012-13
E0,19/01/13,wigan,sunderland,2,3,A,1.0,3.0,A,2012-13
E0,20/01/13,chelsea,arsenal,2,1,H,2.0,0.0,H,2012-13
E0,20/01/13,tottenham,man united,1,1,D,0.0,1.0,A,2012-13
E0,21/01/13,southampton,everton,0,0,D,0.0,0.0,D,2012-13
E0,23/01/13,arsenal,west ham,5,1,H,1.0,1.0,D,2012-13
E0,29/01/13,aston villa,newcastle,1,2,A,0.0,2.0,A,2012-13
E0,29/01/13,qpr,man city,0,0,D,0.0,0.0,D,2012-13
E0,29/01/13,stoke,wigan,2,2,D,1.0,0.0,H,2012-13
E0,29/01/13,sunderland,swansea,0,0,D,0.0,0.0,D,2012-13
E0,30/01/13,arsenal,liverpool,2,2,D,0.0,1.0,A,2012-13
E0,30/01/13,everton,west brom,2,1,H,2.0,0.0,H,2012-13
E0,30/01/13,fulham,west ham,3,1,H,1.0,0.0,H,2012-13
E0,30/01/13,man united,southampton,2,1,H,2.0,1.0,H,2012-13
E0,30/01/13,norwich,tottenham,1,1,D,1.0,0.0,H,2012-13
E0,30/01/13,reading,chelsea,2,2,D,0.0,1.0,A,2012-13
E0,2/2/2013,arsenal,stoke,1,0,H,0.0,0.0,D,2012-13
E0,2/2/2013,everton,aston villa,3,3,D,1.0,2.0,A,2012-13
E0,2/2/2013,fulham,man united,0,1,A,0.0,0.0,D,2012-13
E0,2/2/2013,newcastle,chelsea,3,2,H,1.0,0.0,H,2012-13
E0,2/2/2013,qpr,norwich,0,0,D,0.0,0.0,D,2012-13
E0,2/2/2013,reading,sunderland,2,1,H,1.0,1.0,D,2012-13
E0,2/2/2013,west ham,swansea,1,0,H,0.0,0.0,D,2012-13
E0,2/2/2013,wigan,southampton,2,2,D,1.0,0.0,H,2012-13
E0,3/2/2013,man city,liverpool,2,2,D,1.0,1.0,D,2012-13
E0,3/2/2013,west brom,tottenham,0,1,A,0.0,0.0,D,2012-13
E0,9/2/2013,chelsea,wigan,4,1,H,1.0,0.0,H,2012-13
E0,9/2/2013,norwich,fulham,0,0,D,0.0,0.0,D,2012-13
E0,9/2/2013,southampton,man city,3,1,H,2.0,1.0,H,2012-13
E0,9/2/2013,stoke,reading,2,1,H,0.0,0.0,D,2012-13
E0,9/2/2013,sunderland,arsenal,0,1,A,0.0,1.0,A,2012-13
E0,9/2/2013,swansea,qpr,4,1,H,2.0,0.0,H,2012-13
E0,9/2/2013,tottenham,newcastle,2,1,H,1.0,1.0,D,2012-13
E0,10/2/2013,aston villa,west ham,2,1,H,0.0,0.0,D,2012-13
E0,10/2/2013,man united,everton,2,0,H,2.0,0.0,H,2012-13
E0,11/2/2013,liverpool,west brom,0,2,A,0.0,0.0,D,2012-13
E0,17/02/13,liverpool,swansea,5,0,H,1.0,0.0,H,2012-13
E0,23/02/13,arsenal,aston villa,2,1,H,1.0,0.0,H,2012-13
E0,23/02/13,fulham,stoke,1,0,H,1.0,0.0,H,2012-13
E0,23/02/13,norwich,everton,2,1,H,0.0,1.0,A,2012-13
E0,23/02/13,qpr,man united,0,2,A,0.0,1.0,A,2012-13
E0,23/02/13,reading,wigan,0,3,A,0.0,2.0,A,2012-13
E0,23/02/13,west brom,sunderland,2,1,H,1.0,0.0,H,2012-13
E0,24/02/13,man city,chelsea,2,0,H,0.0,0.0,D,2012-13
E0,24/02/13,newcastle,southampton,4,2,H,2.0,1.0,H,2012-13
E0,25/02/13,west ham,tottenham,2,3,A,1.0,1.0,D,2012-13
E0,2/3/2013,chelsea,west brom,1,0,H,1.0,0.0,H,2012-13
E0,2/3/2013,everton,reading,3,1,H,1.0,0.0,H,2012-13
E0,2/3/2013,man united,norwich,4,0,H,1.0,0.0,H,2012-13
E0,2/3/2013,southampton,qpr,1,2,A,1.0,1.0,D,2012-13
E0,2/3/2013,stoke,west ham,0,1,A,0.0,1.0,A,2012-13
E0,2/3/2013,sunderland,fulham,2,2,D,1.0,2.0,A,2012-13
E0,2/3/2013,swansea,newcastle,1,0,H,0.0,0.0,D,2012-13
E0,2/3/2013,wigan,liverpool,0,4,A,0.0,3.0,A,2012-13
E0,3/3/2013,tottenham,arsenal,2,1,H,2.0,0.0,H,2012-13
E0,4/3/2013,aston villa,man city,0,1,A,0.0,1.0,A,2012-13
E0,9/3/2013,norwich,southampton,0,0,D,0.0,0.0,D,2012-13
E0,9/3/2013,qpr,sunderland,3,1,H,1.0,1.0,D,2012-13
E0,9/3/2013,reading,aston villa,1,2,A,1.0,2.0,A,2012-13
E0,9/3/2013,west brom,swansea,2,1,H,1.0,1.0,D,2012-13
E0,10/3/2013,liverpool,tottenham,3,2,H,1.0,1.0,D,2012-13
E0,10/3/2013,newcastle,stoke,2,1,H,0.0,0.0,D,2012-13
E0,16/03/13,aston villa,qpr,3,2,H,1.0,1.0,D,2012-13
E0,16/03/13,everton,man city,2,0,H,1.0,0.0,H,2012-13
E0,16/03/13,man united,reading,1,0,H,1.0,0.0,H,2012-13
E0,16/03/13,southampton,liverpool,3,1,H,2.0,1.0,H,2012-13
E0,16/03/13,stoke,west brom,0,0,D,0.0,0.0,D,2012-13
E0,16/03/13,swansea,arsenal,0,2,A,0.0,0.0,D,2012-13
E0,17/03/13,chelsea,west ham,2,0,H,1.0,0.0,H,2012-13
E0,17/03/13,sunderland,norwich,1,1,D,1.0,1.0,D,2012-13
E0,17/03/13,tottenham,fulham,0,1,A,0.0,0.0,D,2012-13
E0,17/03/13,wigan,newcastle,2,1,H,1.0,0.0,H,2012-13
E0,30/03/13,arsenal,reading,4,1,H,1.0,0.0,H,2012-13
E0,30/03/13,everton,stoke,1,0,H,1.0,0.0,H,2012-13
E0,30/03/13,man city,newcastle,4,0,H,2.0,0.0,H,2012-13
E0,30/03/13,southampton,chelsea,2,1,H,2.0,1.0,H,2012-13
E0,30/03/13,sunderland,man united,0,1,A,0.0,1.0,A,2012-13
E0,30/03/13,swansea,tottenham,1,2,A,0.0,2.0,A,2012-13
E0,30/03/13,west ham,west brom,3,1,H,2.0,0.0,H,2012-13
E0,30/03/13,wigan,norwich,1,0,H,0.0,0.0,D,2012-13
E0,31/03/13,aston villa,liverpool,1,2,A,1.0,0.0,H,2012-13
E0,1/4/2013,fulham,qpr,3,2,H,3.0,1.0,H,2012-13
E0,6/4/2013,norwich,swansea,2,2,D,1.0,1.0,D,2012-13
E0,6/4/2013,reading,southampton,0,2,A,0.0,1.0,A,2012-13
E0,6/4/2013,stoke,aston villa,1,3,A,0.0,1.0,A,2012-13
E0,6/4/2013,west brom,arsenal,1,2,A,0.0,1.0,A,2012-13
E0,7/4/2013,chelsea,sunderland,2,1,H,0.0,1.0,A,2012-13
E0,7/4/2013,liverpool,west ham,0,0,D,0.0,0.0,D,2012-13
E0,7/4/2013,newcastle,fulham,1,0,H,0.0,0.0,D,2012-13
E0,7/4/2013,qpr,wigan,1,1,D,0.0,0.0,D,2012-13
E0,7/4/2013,tottenham,everton,2,2,D,1.0,1.0,D,2012-13
E0,8/4/2013,man united,man city,1,2,A,0.0,0.0,D,2012-13
E0,13/04/13,arsenal,norwich,3,1,H,0.0,0.0,D,2012-13
E0,13/04/13,aston villa,fulham,1,1,D,0.0,0.0,D,2012-13
E0,13/04/13,everton,qpr,2,0,H,1.0,0.0,H,2012-13
E0,13/04/13,reading,liverpool,0,0,D,0.0,0.0,D,2012-13
E0,13/04/13,southampton,west ham,1,1,D,0.0,0.0,D,2012-13
E0,14/04/13,newcastle,sunderland,0,3,A,0.0,1.0,A,2012-13
E0,14/04/13,stoke,man united,0,2,A,0.0,1.0,A,2012-13
E0,16/04/13,arsenal,everton,0,0,D,0.0,0.0,D,2012-13
E0,17/04/13,fulham,chelsea,0,3,A,0.0,2.0,A,2012-13
E0,17/04/13,man city,wigan,1,0,H,0.0,0.0,D,2012-13
E0,17/04/13,west ham,man united,2,2,D,1.0,1.0,D,2012-13
E0,20/04/13,fulham,arsenal,0,1,A,0.0,1.0,A,2012-13
E0,20/04/13,norwich,reading,2,1,H,0.0,0.0,D,2012-13
E0,20/04/13,qpr,stoke,0,2,A,0.0,1.0,A,2012-13
E0,20/04/13,sunderland,everton,1,0,H,1.0,0.0,H,2012-13
E0,20/04/13,swansea,southampton,0,0,D,0.0,0.0,D,2012-13
E0,20/04/13,west brom,newcastle,1,1,D,0.0,1.0,A,2012-13
E0,20/04/13,west ham,wigan,2,0,H,1.0,0.0,H,2012-13
E0,21/04/13,liverpool,chelsea,2,2,D,0.0,1.0,A,2012-13
E0,21/04/13,tottenham,man city,3,1,H,0.0,1.0,A,2012-13
E0,22/04/13,man united,aston villa,3,0,H,3.0,0.0,H,2012-13
E0,27/04/13,everton,fulham,1,0,H,1.0,0.0,H,2012-13
E0,27/04/13,man city,west ham,2,1,H,1.0,0.0,H,2012-13
E0,27/04/13,newcastle,liverpool,0,6,A,0.0,2.0,A,2012-13
E0,27/04/13,southampton,west brom,0,3,A,0.0,1.0,A,2012-13
E0,27/04/13,stoke,norwich,1,0,H,0.0,0.0,D,2012-13
E0,27/04/13,wigan,tottenham,2,2,D,1.0,1.0,D,2012-13
E0,28/04/13,arsenal,man united,1,1,D,1.0,1.0,D,2012-13
E0,28/04/13,chelsea,swansea,2,0,H,2.0,0.0,H,2012-13
E0,28/04/13,reading,qpr,0,0,D,0.0,0.0,D,2012-13
E0,29/04/13,aston villa,sunderland,6,1,H,2.0,1.0,H,2012-13
E0,4/5/2013,fulham,reading,2,4,A,0.0,1.0,A,2012-13
E0,4/5/2013,norwich,aston villa,1,2,A,0.0,0.0,D,2012-13
E0,4/5/2013,qpr,arsenal,0,1,A,0.0,1.0,A,2012-13
E0,4/5/2013,swansea,man city,0,0,D,0.0,0.0,D,2012-13
E0,4/5/2013,tottenham,southampton,1,0,H,0.0,0.0,D,2012-13
E0,4/5/2013,west brom,wigan,2,3,A,1.0,1.0,D,2012-13
E0,4/5/2013,west ham,newcastle,0,0,D,0.0,0.0,D,2012-13
E0,5/5/2013,liverpool,everton,0,0,D,0.0,0.0,D,2012-13
E0,5/5/2013,man united,chelsea,0,1,A,0.0,0.0,D,2012-13
E0,6/5/2013,sunderland,stoke,1,1,D,0.0,1.0,A,2012-13
E0,7/5/2013,man city,west brom,1,0,H,1.0,0.0,H,2012-13
E0,7/5/2013,wigan,swansea,2,3,A,1.0,0.0,H,2012-13
E0,8/5/2013,chelsea,tottenham,2,2,D,2.0,1.0,H,2012-13
E0,11/5/2013,aston villa,chelsea,1,2,A,1.0,0.0,H,2012-13
E0,12/5/2013,everton,west ham,2,0,H,1.0,0.0,H,2012-13
E0,12/5/2013,fulham,liverpool,1,3,A,1.0,1.0,D,2012-13
E0,12/5/2013,man united,swansea,2,1,H,1.0,0.0,H,2012-13
E0,12/5/2013,norwich,west brom,4,0,H,1.0,0.0,H,2012-13
E0,12/5/2013,qpr,newcastle,1,2,A,1.0,2.0,A,2012-13
E0,12/5/2013,stoke,tottenham,1,2,A,1.0,1.0,D,2012-13
E0,12/5/2013,sunderland,southampton,1,1,D,0.0,0.0,D,2012-13
E0,14/05/13,arsenal,wigan,4,1,H,1.0,1.0,D,2012-13
E0,14/05/13,reading,man city,0,2,A,0.0,1.0,A,2012-13
E0,19/05/13,chelsea,everton,2,1,H,1.0,1.0,D,2012-13
E0,19/05/13,liverpool,qpr,1,0,H,1.0,0.0,H,2012-13
E0,19/05/13,man city,norwich,2,3,A,1.0,1.0,D,2012-13
E0,19/05/13,newcastle,arsenal,0,1,A,0.0,0.0,D,2012-13
E0,19/05/13,southampton,stoke,1,1,D,0.0,0.0,D,2012-13
E0,19/05/13,swansea,fulham,0,3,A,0.0,1.0,A,2012-13
E0,19/05/13,tottenham,sunderland,1,0,H,0.0,0.0,D,2012-13
E0,19/05/13,west brom,man united,5,5,D,1.0,3.0,A,2012-13
E0,19/05/13,west ham,reading,4,2,H,2.0,0.0,H,2012-13
E0,19/05/13,wigan,aston villa,2,2,D,2.0,1.0,H,2012-13
E0,17/08/13,arsenal,aston villa,1,3,A,1.0,1.0,D,2013-14
E0,17/08/13,liverpool,stoke,1,0,H,1.0,0.0,H,2013-14
E0,17/08/13,norwich,everton,2,2,D,0.0,0.0,D,2013-14
E0,17/08/13,sunderland,fulham,0,1,A,0.0,0.0,D,2013-14
E0,17/08/13,swansea,man united,1,4,A,0.0,2.0,A,2013-14
E0,17/08/13,west brom,southampton,0,1,A,0.0,0.0,D,2013-14
E0,17/08/13,west ham,cardiff,2,0,H,1.0,0.0,H,2013-14
E0,18/08/13,chelsea,hull,2,0,H,2.0,0.0,H,2013-14
E0,18/08/13,crystal palace,tottenham,0,1,A,0.0,0.0,D,2013-14
E0,19/08/13,man city,newcastle,4,0,H,2.0,0.0,H,2013-14
E0,21/08/13,chelsea,aston villa,2,1,H,1.0,1.0,D,2013-14
E0,24/08/13,aston villa,liverpool,0,1,A,0.0,1.0,A,2013-14
E0,24/08/13,everton,west brom,0,0,D,0.0,0.0,D,2013-14
E0,24/08/13,fulham,arsenal,1,3,A,0.0,2.0,A,2013-14
E0,24/08/13,hull,norwich,1,0,H,1.0,0.0,H,2013-14
E0,24/08/13,newcastle,west ham,0,0,D,0.0,0.0,D,2013-14
E0,24/08/13,southampton,sunderland,1,1,D,0.0,1.0,A,2013-14
E0,24/08/13,stoke,crystal palace,2,1,H,0.0,1.0,A,2013-14
E0,25/08/13,cardiff,man city,3,2,H,0.0,0.0,D,2013-14
E0,25/08/13,tottenham,swansea,1,0,H,0.0,0.0,D,2013-14
E0,26/08/13,man united,chelsea,0,0,D,0.0,0.0,D,2013-14
E0,31/08/13,cardiff,everton,0,0,D,0.0,0.0,D,2013-14
E0,31/08/13,crystal palace,sunderland,3,1,H,1.0,0.0,H,2013-14
E0,31/08/13,man city,hull,2,0,H,0.0,0.0,D,2013-14
E0,31/08/13,newcastle,fulham,1,0,H,0.0,0.0,D,2013-14
E0,31/08/13,norwich,southampton,1,0,H,0.0,0.0,D,2013-14
E0,31/08/13,west ham,stoke,0,1,A,0.0,0.0,D,2013-14
E0,1/9/2013,arsenal,tottenham,1,0,H,1.0,0.0,H,2013-14
E0,1/9/2013,liverpool,man united,1,0,H,1.0,0.0,H,2013-14
E0,1/9/2013,west brom,swansea,0,2,A,0.0,1.0,A,2013-14
E0,14/09/13,aston villa,newcastle,1,2,A,0.0,1.0,A,2013-14
E0,14/09/13,everton,chelsea,1,0,H,1.0,0.0,H,2013-14
E0,14/09/13,fulham,west brom,1,1,D,1.0,0.0,H,2013-14
E0,14/09/13,hull,cardiff,1,1,D,1.0,0.0,H,2013-14
E0,14/09/13,man united,crystal palace,2,0,H,1.0,0.0,H,2013-14
E0,14/09/13,stoke,man city,0,0,D,0.0,0.0,D,2013-14
E0,14/09/13,sunderland,arsenal,1,3,A,0.0,1.0,A,2013-14
E0,14/09/13,tottenham,norwich,2,0,H,1.0,0.0,H,2013-14
E0,15/09/13,southampton,west ham,0,0,D,0.0,0.0,D,2013-14
E0,16/09/13,swansea,liverpool,2,2,D,1.0,2.0,A,2013-14
E0,21/09/13,chelsea,fulham,2,0,H,0.0,0.0,D,2013-14
E0,21/09/13,liverpool,southampton,0,1,A,0.0,0.0,D,2013-14
E0,21/09/13,newcastle,hull,2,3,A,2.0,1.0,H,2013-14
E0,21/09/13,norwich,aston villa,0,1,A,0.0,1.0,A,2013-14
E0,21/09/13,west brom,sunderland,3,0,H,1.0,0.0,H,2013-14
E0,21/09/13,west ham,everton,2,3,A,1.0,0.0,H,2013-14
E0,22/09/13,arsenal,stoke,3,1,H,2.0,1.0,H,2013-14
E0,22/09/13,cardiff,tottenham,0,1,A,0.0,0.0,D,2013-14
E0,22/09/13,crystal palace,swansea,0,2,A,0.0,1.0,A,2013-14
E0,22/09/13,man city,man united,4,1,H,2.0,0.0,H,2013-14
E0,28/09/13,aston villa,man city,3,2,H,0.0,1.0,A,2013-14
E0,28/09/13,fulham,cardiff,1,2,A,1.0,1.0,D,2013-14
E0,28/09/13,hull,west ham,1,0,H,1.0,0.0,H,2013-14
E0,28/09/13,man united,west brom,1,2,A,0.0,0.0,D,2013-14
E0,28/09/13,southampton,crystal palace,2,0,H,0.0,0.0,D,2013-14
E0,28/09/13,swansea,arsenal,1,2,A,0.0,0.0,D,2013-14
E0,28/09/13,tottenham,chelsea,1,1,D,1.0,0.0,H,2013-14
E0,29/09/13,stoke,norwich,0,1,A,0.0,1.0,A,2013-14
E0,29/09/13,sunderland,liverpool,1,3,A,0.0,2.0,A,2013-14
E0,30/09/13,everton,newcastle,3,2,H,3.0,0.0,H,2013-14
E0,5/10/2013,cardiff,newcastle,1,2,A,0.0,2.0,A,2013-14
E0,5/10/2013,fulham,stoke,1,0,H,0.0,0.0,D,2013-14
E0,5/10/2013,hull,aston villa,0,0,D,0.0,0.0,D,2013-14
E0,5/10/2013,liverpool,crystal palace,3,1,H,3.0,0.0,H,2013-14
E0,5/10/2013,man city,everton,3,1,H,2.0,1.0,H,2013-14
E0,5/10/2013,sunderland,man united,1,2,A,1.0,0.0,H,2013-14
E0,6/10/2013,norwich,chelsea,1,3,A,0.0,1.0,A,2013-14
E0,6/10/2013,southampton,swansea,2,0,H,1.0,0.0,H,2013-14
E0,6/10/2013,tottenham,west ham,0,3,A,0.0,0.0,D,2013-14
E0,6/10/2013,west brom,arsenal,1,1,D,1.0,0.0,H,2013-14
E0,19/10/13,arsenal,norwich,4,1,H,1.0,0.0,H,2013-14
E0,19/10/13,chelsea,cardiff,4,1,H,1.0,1.0,D,2013-14
E0,19/10/13,everton,hull,2,1,H,1.0,1.0,D,2013-14
E0,19/10/13,man united,southampton,1,1,D,1.0,0.0,H,2013-14
E0,19/10/13,newcastle,liverpool,2,2,D,1.0,1.0,D,2013-14
E0,19/10/13,stoke,west brom,0,0,D,0.0,0.0,D,2013-14
E0,19/10/13,swansea,sunderland,4,0,H,0.0,0.0,D,2013-14
E0,19/10/13,west ham,man city,1,3,A,0.0,1.0,A,2013-14
E0,20/10/13,aston villa,tottenham,0,2,A,0.0,1.0,A,2013-14
E0,21/10/13,crystal palace,fulham,1,4,A,1.0,2.0,A,2013-14
E0,26/10/13,aston villa,everton,0,2,A,0.0,0.0,D,2013-14
E0,26/10/13,crystal palace,arsenal,0,2,A,0.0,0.0,D,2013-14
E0,26/10/13,liverpool,west brom,4,1,H,2.0,0.0,H,2013-14
E0,26/10/13,man united,stoke,3,2,H,1.0,2.0,A,2013-14
E0,26/10/13,norwich,cardiff,0,0,D,0.0,0.0,D,2013-14
E0,26/10/13,southampton,fulham,2,0,H,2.0,0.0,H,2013-14
E0,27/10/13,chelsea,man city,2,1,H,1.0,0.0,H,2013-14
E0,27/10/13,sunderland,newcastle,2,1,H,1.0,0.0,H,2013-14
E0,27/10/13,swansea,west ham,0,0,D,0.0,0.0,D,2013-14
E0,27/10/13,tottenham,hull,1,0,H,0.0,0.0,D,2013-14
E0,2/11/2013,arsenal,liverpool,2,0,H,1.0,0.0,H,2013-14
E0,2/11/2013,fulham,man united,1,3,A,0.0,3.0,A,2013-14
E0,2/11/2013,hull,sunderland,1,0,H,1.0,0.0,H,2013-14
E0,2/11/2013,man city,norwich,7,0,H,4.0,0.0,H,2013-14
E0,2/11/2013,newcastle,chelsea,2,0,H,0.0,0.0,D,2013-14
E0,2/11/2013,stoke,southampton,1,1,D,1.0,1.0,D,2013-14
E0,2/11/2013,west brom,crystal palace,2,0,H,1.0,0.0,H,2013-14
E0,2/11/2013,west ham,aston villa,0,0,D,0.0,0.0,D,2013-14
E0,3/11/2013,cardiff,swansea,1,0,H,0.0,0.0,D,2013-14
E0,3/11/2013,everton,tottenham,0,0,D,0.0,0.0,D,2013-14
E0,9/11/2013,aston villa,cardiff,2,0,H,0.0,0.0,D,2013-14
E0,9/11/2013,chelsea,west brom,2,2,D,1.0,0.0,H,2013-14
E0,9/11/2013,crystal palace,everton,0,0,D,0.0,0.0,D,2013-14
E0,9/11/2013,liverpool,fulham,4,0,H,3.0,0.0,H,2013-14
E0,9/11/2013,norwich,west ham,3,1,H,0.0,1.0,A,2013-14
E0,9/11/2013,southampton,hull,4,1,H,3.0,0.0,H,2013-14
E0,10/11/2013,man united,arsenal,1,0,H,1.0,0.0,H,2013-14
E0,10/11/2013,sunderland,man city,1,0,H,1.0,0.0,H,2013-14
E0,10/11/2013,swansea,stoke,3,3,D,0.0,2.0,A,2013-14
E0,10/11/2013,tottenham,newcastle,0,1,A,0.0,1.0,A,2013-14
E0,23/11/13,arsenal,southampton,2,0,H,1.0,0.0,H,2013-14
E0,23/11/13,everton,liverpool,3,3,D,1.0,2.0,A,2013-14
E0,23/11/13,fulham,swansea,1,2,A,0.0,0.0,D,2013-14
E0,23/11/13,hull,crystal palace,0,1,A,0.0,0.0,D,2013-14
E0,23/11/13,newcastle,norwich,2,1,H,2.0,0.0,H,2013-14
E0,23/11/13,stoke,sunderland,2,0,H,1.0,0.0,H,2013-14
E0,23/11/13,west ham,chelsea,0,3,A,0.0,2.0,A,2013-14
E0,24/11/13,cardiff,man united,2,2,D,1.0,2.0,A,2013-14
E0,24/11/13,man city,tottenham,6,0,H,3.0,0.0,H,2013-14
E0,25/11/13,west brom,aston villa,2,2,D,2.0,0.0,H,2013-14
E0,30/11/13,aston villa,sunderland,0,0,D,0.0,0.0,D,2013-14
E0,30/11/13,cardiff,arsenal,0,3,A,0.0,1.0,A,2013-14
E0,30/11/13,everton,stoke,4,0,H,1.0,0.0,H,2013-14
E0,30/11/13,newcastle,west brom,2,1,H,1.0,0.0,H,2013-14
E0,30/11/13,norwich,crystal palace,1,0,H,1.0,0.0,H,2013-14
E0,30/11/13,west ham,fulham,3,0,H,0.0,0.0,D,2013-14
E0,1/12/2013,chelsea,southampton,3,1,H,0.0,1.0,A,2013-14
E0,1/12/2013,hull,liverpool,3,1,H,1.0,1.0,D,2013-14
E0,1/12/2013,man city,swansea,3,0,H,1.0,0.0,H,2013-14
E0,1/12/2013,tottenham,man united,2,2,D,1.0,1.0,D,2013-14
E0,3/12/2013,crystal palace,west ham,1,0,H,1.0,0.0,H,2013-14
E0,4/12/2013,arsenal,hull,2,0,H,1.0,0.0,H,2013-14
E0,4/12/2013,fulham,tottenham,1,2,A,0.0,0.0,D,2013-14
E0,4/12/2013,liverpool,norwich,5,1,H,3.0,0.0,H,2013-14
E0,4/12/2013,man united,everton,0,1,A,0.0,0.0,D,2013-14
E0,4/12/2013,southampton,aston villa,2,3,A,0.0,1.0,A,2013-14
E0,4/12/2013,stoke,cardiff,0,0,D,0.0,0.0,D,2013-14
E0,4/12/2013,sunderland,chelsea,3,4,A,1.0,2.0,A,2013-14
E0,4/12/2013,swansea,newcastle,3,0,H,1.0,0.0,H,2013-14
E0,4/12/2013,west brom,man city,2,3,A,0.0,2.0,A,2013-14
E0,7/12/2013,crystal palace,cardiff,2,0,H,1.0,0.0,H,2013-14
E0,7/12/2013,liverpool,west ham,4,1,H,1.0,0.0,H,2013-14
E0,7/12/2013,man united,newcastle,0,1,A,0.0,0.0,D,2013-14
E0,7/12/2013,southampton,man city,1,1,D,1.0,1.0,D,2013-14
E0,7/12/2013,stoke,chelsea,3,2,H,1.0,1.0,D,2013-14
E0,7/12/2013,sunderland,tottenham,1,2,A,1.0,1.0,D,2013-14
E0,7/12/2013,west brom,norwich,0,2,A,0.0,1.0,A,2013-14
E0,8/12/2013,arsenal,everton,1,1,D,0.0,0.0,D,2013-14
E0,8/12/2013,fulham,aston villa,2,0,H,2.0,0.0,H,2013-14
E0,9/12/2013,swansea,hull,1,1,D,0.0,1.0,A,2013-14
